92.0, 49, 1198.56, 209.66
92.0, 48, 403.21, 276.10
92.0, 44, 755.97, 159.03
92.0, 27, 242.85, 365.09
92.0, 23, 1126.29, 303.44
92.0, 18, 400.25, 357.84
92.0, 12, 803.45, 222.50
92.0, 11, 503.89, 181.08
92.0, 8, 629.61, 284.84
92.0, 6, 728.99, 399.50
92.0, 5, 732.15, 639.16
92.0, 4, 75.18, 116.43
92.0, 3, 113.82, 611.08
92.0, 2, 481.30, 249.93
92.0, 1, 1137.24, 642.13
93.0, 73, 691.11, 546.89
93.0, 70, 131.72, 68.45
93.0, 68, 478.20, 664.03
93.0, 66, 33.23, 424.91
93.0, 64, 819.61, 626.99
93.0, 54, 934.63, 67.64
93.0, 53, 1236.44, 289.13
93.0, 49, 1198.35, 214.19
93.0, 48, 403.12, 277.43
93.0, 44, 756.58, 161.63
93.0, 27, 242.67, 365.05
93.0, 23, 1125.14, 301.25
93.0, 18, 398.53, 361.84
93.0, 12, 802.96, 220.11
93.0, 11, 502.41, 178.17
93.0, 8, 629.47, 288.05
93.0, 6, 729.32, 398.34
93.0, 5, 731.34, 644.23
93.0, 4, 74.99, 116.17
93.0, 3, 112.63, 618.31
93.0, 2, 481.45, 247.07
93.0, 1, 1140.50, 644.16
94.0, 73, 691.23, 545.91
94.0, 70, 132.19, 68.64
94.0, 68, 478.43, 662.44
94.0, 66, 34.42, 425.67
94.0, 64, 819.82, 622.40
94.0, 54, 934.59, 67.66
94.0, 53, 1236.94, 291.34
94.0, 49, 1198.81, 216.60
94.0, 48, 402.97, 279.99
94.0, 44, 757.19, 162.73
94.0, 27, 242.57, 365.01
94.0, 23, 1124.31, 299.48
94.0, 18, 397.55, 364.66
94.0, 12, 802.11, 218.19
94.0, 11, 501.91, 176.72
94.0, 8, 629.34, 290.99
94.0, 6, 729.04, 397.53
94.0, 5, 730.51, 646.60
94.0, 4, 74.79, 116.17
94.0, 3, 111.36, 621.98
94.0, 2, 481.15, 244.74
94.0, 1, 1143.15, 647.83
95.0, 77, 1135.84, 541.91
95.0, 73, 691.47, 545.05
95.0, 68, 478.72, 660.41
95.0, 66, 35.15, 426.45
95.0, 64, 821.02, 620.16
95.0, 54, 934.56, 67.75
95.0, 53, 1239.11, 291.80
95.0, 49, 1199.34, 218.25
95.0, 48, 402.67, 281.25
95.0, 44, 757.66, 163.61
95.0, 27, 242.53, 364.94
95.0, 23, 1123.36, 298.26
95.0, 18, 397.01, 366.15
95.0, 12, 801.49, 216.89
95.0, 11, 501.87, 175.47
95.0, 8, 629.65, 293.26
95.0, 6, 728.89, 396.83
95.0, 5, 729.19, 648.12
95.0, 4, 74.67, 116.04
95.0, 3, 109.87, 621.97
95.0, 2, 480.97, 243.22
95.0, 1, 1144.77, 653.35
96.0, 78, 1164.93, 124.43
96.0, 77, 1137.27, 542.36
96.0, 73, 691.70, 543.13
96.0, 68, 478.50, 658.62
96.0, 66, 35.68, 426.67
96.0, 64, 821.57, 618.43
96.0, 54, 934.59, 67.75
96.0, 53, 1240.22, 292.24
96.0, 49, 1199.68, 218.84
96.0, 48, 402.45, 282.56
96.0, 44, 758.02, 164.29
96.0, 27, 242.50, 364.86
96.0, 23, 1122.69, 296.82
96.0, 18, 396.83, 366.94
96.0, 12, 801.44, 215.67
96.0, 11, 501.91, 174.26
96.0, 8, 629.90, 293.72
96.0, 6, 728.69, 395.36
96.0, 5, 726.68, 649.22
96.0, 4, 74.63, 115.85
96.0, 3, 108.75, 623.74
96.0, 2, 480.62, 242.04
96.0, 1, 1145.98, 657.31
97.0, 78, 1164.83, 126.84
97.0, 77, 1139.26, 542.94
97.0, 73, 691.17, 541.25
97.0, 68, 478.47, 656.74
97.0, 66, 36.40, 425.89
97.0, 64, 821.66, 617.57
97.0, 54, 934.60, 67.87
97.0, 53, 1241.42, 292.80
97.0, 49, 1200.19, 219.26
97.0, 48, 402.25, 283.47
97.0, 44, 758.21, 164.92
97.0, 27, 242.44, 364.77
97.0, 23, 1120.43, 295.24
97.0, 18, 396.85, 367.67
97.0, 12, 801.20, 214.88
97.0, 11, 502.02, 173.12
97.0, 8, 630.17, 294.17
97.0, 6, 728.74, 392.50
97.0, 5, 724.52, 650.65
97.0, 4, 74.56, 115.77
97.0, 3, 106.99, 623.55
97.0, 2, 480.31, 241.27
97.0, 1, 1146.62, 660.36
98.0, 78, 1164.79, 128.18
98.0, 73, 690.43, 535.72
98.0, 68, 478.87, 653.92
98.0, 66, 40.95, 429.47
98.0, 64, 821.88, 614.26
98.0, 54, 934.49, 67.76
98.0, 53, 1244.13, 294.16
98.0, 49, 1200.47, 219.93
98.0, 48, 401.80, 285.10
98.0, 44, 758.38, 166.92
98.0, 27, 242.38, 364.85
98.0, 23, 1117.13, 292.88
98.0, 18, 396.76, 369.24
98.0, 12, 801.31, 214.09
98.0, 11, 501.51, 171.74
98.0, 8, 630.59, 295.59
98.0, 6, 728.10, 388.28
98.0, 5, 720.37, 653.57
98.0, 4, 74.42, 115.60
98.0, 3, 104.01, 628.48
98.0, 2, 479.93, 239.76
98.0, 1, 1148.13, 663.18
99.0, 80, 675.95, 233.04
99.0, 78, 1163.75, 129.51
99.0, 73, 690.33, 531.19
99.0, 68, 479.31, 652.12
99.0, 66, 44.45, 433.05
99.0, 64, 822.07, 611.97
99.0, 54, 934.40, 67.65
99.0, 53, 1244.55, 295.70
99.0, 49, 1200.40, 220.62
99.0, 48, 401.56, 286.69
99.0, 44, 758.30, 168.83
99.0, 27, 242.33, 364.80
99.0, 23, 1115.07, 289.76
99.0, 18, 396.88, 371.13
99.0, 12, 801.17, 213.65
99.0, 11, 500.97, 171.18
99.0, 8, 630.72, 296.40
99.0, 6, 727.22, 383.46
99.0, 5, 717.38, 654.96
99.0, 4, 74.36, 115.47
99.0, 3, 102.20, 634.38
99.0, 2, 479.79, 238.33
99.0, 1, 1149.45, 664.65
100.0, 80, 675.01, 234.87
100.0, 78, 1163.73, 130.47
100.0, 73, 690.22, 526.28
100.0, 68, 478.40, 650.20
100.0, 66, 47.95, 436.55
100.0, 64, 821.88, 607.67
100.0, 54, 934.36, 67.50
100.0, 53, 1245.51, 297.34
100.0, 49, 1200.45, 221.55
100.0, 48, 401.64, 288.78
100.0, 44, 758.22, 171.08
100.0, 27, 242.32, 364.87
100.0, 23, 1113.60, 287.15
100.0, 18, 396.88, 372.57
100.0, 12, 800.91, 213.09
100.0, 11, 500.68, 170.50
100.0, 8, 630.58, 297.12
100.0, 6, 726.60, 378.94
100.0, 5, 714.85, 654.36
100.0, 4, 74.14, 115.26
100.0, 3, 101.00, 641.30
100.0, 2, 479.64, 236.88
100.0, 1, 1149.94, 665.03
101.0, 80, 674.84, 236.19
101.0, 78, 1163.95, 130.71
101.0, 77, 1146.45, 563.74
101.0, 73, 690.30, 521.28
101.0, 68, 478.17, 647.29
101.0, 66, 50.70, 437.98
101.0, 64, 821.45, 601.82
101.0, 54, 934.34, 67.43
101.0, 53, 1247.68, 299.38
101.0, 49, 1201.21, 223.62
101.0, 48, 402.14, 291.45
101.0, 44, 758.15, 171.52
101.0, 27, 242.41, 364.93
101.0, 23, 1112.32, 284.90
101.0, 18, 396.83, 376.05
101.0, 12, 800.35, 211.84
101.0, 11, 500.69, 169.53
101.0, 8, 630.59, 297.90
101.0, 6, 726.74, 376.28
101.0, 5, 712.60, 656.45
101.0, 4, 74.05, 114.94
101.0, 3, 100.19, 646.33
101.0, 2, 480.50, 234.97
101.0, 1, 1150.93, 666.22
102.0, 80, 674.80, 237.30
102.0, 78, 1163.75, 130.90
102.0, 77, 1149.27, 570.63
102.0, 73, 690.78, 517.89
102.0, 68, 478.41, 644.05
102.0, 66, 52.59, 439.74
102.0, 64, 821.23, 595.49
102.0, 54, 934.01, 67.29
102.0, 53, 1249.40, 301.56
102.0, 49, 1201.44, 226.38
102.0, 48, 402.29, 293.76
102.0, 44, 758.14, 172.72
102.0, 27, 242.52, 364.97
102.0, 23, 1111.22, 282.85
102.0, 18, 397.45, 379.02
102.0, 12, 800.07, 210.76
102.0, 11, 500.89, 168.06
102.0, 8, 630.34, 299.43
102.0, 6, 726.94, 373.09
102.0, 5, 711.02, 658.49
102.0, 4, 73.99, 114.60
102.0, 3, 99.82, 649.54
102.0, 2, 481.11, 233.18
102.0, 1, 1152.61, 668.54
103.0, 84, 151.53, 67.62
103.0, 80, 673.63, 239.10
103.0, 77, 1152.19, 575.16
103.0, 73, 690.47, 513.54
103.0, 68, 478.32, 636.20
103.0, 66, 54.33, 443.92
103.0, 64, 821.13, 584.40
103.0, 54, 933.47, 66.95
103.0, 53, 1251.29, 305.21
103.0, 49, 1200.67, 231.27
103.0, 48, 400.70, 295.86
103.0, 44, 757.62, 175.41
103.0, 27, 242.18, 365.13
103.0, 23, 1109.00, 280.88
103.0, 18, 397.17, 381.56
103.0, 12, 799.67, 207.77
103.0, 11, 501.34, 164.83
103.0, 8, 629.78, 303.87
103.0, 6, 726.59, 372.15
103.0, 5, 708.38, 660.66
103.0, 4, 73.44, 113.95
103.0, 3, 98.95, 652.13
103.0, 2, 481.14, 228.88
103.0, 1, 1154.54, 671.50
104.0, 80, 672.49, 240.47
104.0, 77, 1155.10, 578.40
104.0, 73, 690.28, 511.62
104.0, 68, 478.45, 631.46
104.0, 66, 54.63, 446.49
104.0, 64, 822.52, 575.80
104.0, 54, 933.17, 66.93
104.0, 53, 1251.97, 308.16
104.0, 49, 1200.46, 234.45
104.0, 48, 399.55, 297.72
104.0, 44, 757.30, 177.64
104.0, 27, 240.93, 364.45
104.0, 23, 1106.94, 280.01
104.0, 18, 397.20, 384.09
104.0, 12, 799.20, 205.67
104.0, 11, 501.24, 162.10
104.0, 8, 629.48, 307.35
104.0, 6, 726.29, 371.49
104.0, 5, 706.14, 662.71
104.0, 4, 73.17, 113.90
104.0, 3, 98.19, 654.86
104.0, 2, 480.29, 225.64
104.0, 1, 1156.12, 674.46
105.0, 80, 671.71, 240.94
105.0, 77, 1157.42, 580.04
105.0, 73, 690.56, 510.25
105.0, 68, 478.51, 628.57
105.0, 66, 55.44, 448.64
105.0, 64, 823.14, 570.71
105.0, 54, 932.97, 66.87
105.0, 53, 1252.00, 310.30
105.0, 49, 1200.65, 236.85
105.0, 48, 398.50, 298.98
105.0, 44, 756.84, 179.84
105.0, 27, 240.51, 364.13
105.0, 23, 1105.21, 279.13
105.0, 18, 396.82, 385.35
105.0, 12, 798.63, 203.77
105.0, 11, 501.17, 160.06
105.0, 8, 629.67, 310.09
105.0, 6, 725.75, 370.25
105.0, 5, 703.76, 664.31
105.0, 4, 72.91, 114.12
105.0, 3, 96.78, 656.88
105.0, 2, 479.65, 222.88
105.0, 1, 1157.78, 676.20
106.0, 80, 670.86, 240.83
106.0, 78, 1162.92, 131.65
106.0, 77, 1160.43, 583.36
106.0, 73, 691.09, 508.78
106.0, 68, 479.37, 625.45
106.0, 66, 56.42, 449.07
106.0, 64, 823.55, 568.08
106.0, 54, 933.04, 66.59
106.0, 53, 1253.06, 312.11
106.0, 49, 1200.96, 238.23
106.0, 48, 397.78, 300.07
106.0, 44, 756.72, 181.47
106.0, 27, 241.72, 364.68
106.0, 23, 1104.17, 278.28
106.0, 18, 397.03, 386.01
106.0, 12, 798.34, 201.17
106.0, 11, 500.59, 157.32
106.0, 8, 629.67, 312.39
106.0, 6, 725.80, 369.14
106.0, 5, 701.51, 666.36
106.0, 4, 72.86, 113.78
106.0, 3, 95.19, 658.64
106.0, 2, 478.92, 220.94
106.0, 1, 1159.32, 678.00
107.0, 80, 670.91, 240.62
107.0, 78, 1163.10, 132.78
107.0, 77, 1163.43, 586.55
107.0, 73, 691.66, 507.60
107.0, 68, 480.51, 622.38
107.0, 66, 57.90, 450.44
107.0, 64, 823.54, 565.92
107.0, 54, 933.51, 66.11
107.0, 53, 1252.86, 312.45
107.0, 49, 1201.00, 239.48
107.0, 48, 397.38, 300.36
107.0, 44, 757.13, 182.20
107.0, 23, 1103.55, 277.32
107.0, 18, 397.19, 386.16
107.0, 12, 798.07, 199.62
107.0, 8, 629.55, 313.18
107.0, 6, 726.70, 367.69
107.0, 5, 699.51, 667.46
107.0, 4, 73.04, 113.39
107.0, 3, 93.92, 659.75
107.0, 2, 479.50, 219.19
107.0, 1, 1161.06, 680.00
108.0, 80, 671.46, 242.06
108.0, 77, 1166.69, 593.43
108.0, 73, 690.58, 505.23
108.0, 68, 481.52, 619.98
108.0, 66, 59.15, 451.41
108.0, 64, 823.40, 564.87
108.0, 54, 933.92, 65.90
108.0, 53, 1254.30, 313.56
108.0, 49, 1200.97, 241.51
108.0, 48, 396.88, 300.93
108.0, 44, 758.06, 182.42
108.0, 23, 1102.16, 275.69
108.0, 18, 396.63, 387.30
108.0, 12, 798.01, 197.12
108.0, 8, 628.52, 315.47
108.0, 6, 727.33, 365.41
108.0, 5, 695.90, 668.69
108.0, 4, 73.18, 113.37
108.0, 3, 92.57, 662.91
108.0, 2, 480.07, 218.21
108.0, 1, 1164.04, 683.57
109.0, 80, 671.77, 244.33
109.0, 77, 1169.04, 600.06
109.0, 73, 689.95, 502.24
109.0, 68, 481.32, 620.11
109.0, 66, 60.13, 452.29
109.0, 64, 824.22, 563.62
109.0, 54, 933.85, 65.72
109.0, 53, 1255.45, 314.45
109.0, 49, 1200.49, 242.31
109.0, 48, 396.65, 302.11
109.0, 44, 758.45, 182.02
109.0, 23, 1100.31, 274.26
109.0, 18, 395.80, 388.66
109.0, 12, 797.77, 195.59
109.0, 8, 627.65, 316.46
109.0, 6, 727.67, 363.00
109.0, 5, 693.08, 670.00
109.0, 4, 72.88, 113.46
109.0, 3, 90.12, 664.96
109.0, 2, 479.86, 217.94
109.0, 1, 1166.33, 685.27
110.0, 80, 671.62, 246.89
110.0, 77, 1170.43, 607.01
110.0, 73, 690.28, 499.95
110.0, 68, 477.83, 619.31
110.0, 66, 61.32, 453.52
110.0, 64, 825.50, 560.20
110.0, 54, 933.72, 65.23
110.0, 53, 1256.36, 316.82
110.0, 49, 1200.45, 242.35
110.0, 48, 396.35, 303.07
110.0, 23, 1099.36, 272.06
110.0, 18, 394.09, 390.44
110.0, 8, 626.85, 317.29
110.0, 6, 728.18, 360.12
110.0, 5, 691.02, 671.52
110.0, 4, 72.57, 113.28
110.0, 3, 87.79, 666.45
110.0, 2, 479.71, 217.30
111.0, 80, 671.19, 249.49
111.0, 77, 1170.80, 611.67
111.0, 73, 689.54, 494.70
111.0, 68, 480.64, 615.89
111.0, 66, 61.71, 455.19
111.0, 64, 826.66, 555.97
111.0, 54, 933.65, 65.04
111.0, 53, 1258.35, 319.00
111.0, 49, 1201.25, 243.07
111.0, 48, 395.52, 304.04
111.0, 23, 1098.43, 269.24
111.0, 18, 392.91, 393.60
111.0, 8, 626.36, 317.51
111.0, 6, 728.69, 357.64
111.0, 5, 689.06, 672.49
111.0, 4, 72.40, 113.17
111.0, 3, 86.07, 667.73
111.0, 2, 479.74, 217.01
112.0, 80, 670.14, 250.94
112.0, 77, 1170.23, 615.12
112.0, 73, 688.60, 489.70
112.0, 68, 480.93, 612.69
112.0, 66, 62.56, 458.22
112.0, 64, 827.52, 551.35
112.0, 54, 933.35, 64.63
112.0, 53, 1259.28, 322.75
112.0, 49, 1201.31, 242.62
112.0, 48, 394.66, 305.50
112.0, 23, 1097.49, 265.57
112.0, 18, 391.86, 395.52
112.0, 8, 626.02, 317.98
112.0, 6, 728.81, 353.87
112.0, 5, 687.42, 673.63
112.0, 4, 72.02, 112.98
112.0, 3, 85.33, 668.80
112.0, 2, 479.28, 216.48
113.0, 80, 668.99, 252.41
113.0, 77, 1174.05, 621.63
113.0, 73, 689.14, 482.44
113.0, 68, 484.45, 606.84
113.0, 66, 64.15, 466.15
113.0, 64, 829.24, 544.13
113.0, 54, 933.20, 64.56
113.0, 53, 1260.63, 330.27
113.0, 49, 1201.96, 243.57
113.0, 48, 393.58, 307.87
113.0, 23, 1096.40, 261.93
113.0, 18, 390.57, 398.47
113.0, 8, 625.97, 319.44
113.0, 6, 728.21, 348.38
113.0, 5, 684.32, 676.03
113.0, 4, 71.66, 112.78
113.0, 3, 84.71, 671.50
113.0, 2, 478.40, 211.59
114.0, 80, 666.99, 254.58
114.0, 77, 1179.43, 628.60
114.0, 73, 688.98, 477.85
114.0, 68, 487.69, 599.83
114.0, 66, 65.63, 470.53
114.0, 64, 829.98, 537.74
114.0, 54, 933.14, 64.44
114.0, 53, 1261.55, 336.28
114.0, 49, 1202.59, 245.25
114.0, 48, 392.63, 310.28
114.0, 23, 1095.69, 258.46
114.0, 18, 389.54, 401.47
114.0, 8, 625.84, 320.97
114.0, 6, 728.71, 344.67
114.0, 5, 682.38, 677.34
114.0, 4, 71.38, 112.69
114.0, 3, 84.06, 673.54
114.0, 2, 477.60, 208.63
115.0, 88, 1192.24, 700.33
115.0, 80, 665.79, 256.34
115.0, 77, 1180.07, 632.32
115.0, 73, 689.44, 474.98
115.0, 68, 489.51, 593.02
115.0, 66, 66.85, 473.60
115.0, 64, 830.17, 531.64
115.0, 54, 932.97, 64.27
115.0, 53, 1262.27, 339.28
115.0, 49, 1203.13, 247.34
115.0, 48, 392.14, 312.91
115.0, 23, 1094.78, 255.55
115.0, 18, 388.29, 404.73
115.0, 8, 625.87, 323.57
115.0, 6, 729.03, 342.03
115.0, 5, 680.89, 679.04
115.0, 4, 70.82, 112.32
115.0, 3, 83.85, 675.20
115.0, 2, 476.99, 206.10
116.0, 90, 482.58, 45.89
116.0, 89, 763.69, 191.87
116.0, 87, 494.79, 144.90
116.0, 80, 665.38, 257.35
116.0, 77, 1183.92, 635.80
116.0, 73, 690.06, 473.22
116.0, 68, 490.65, 588.11
116.0, 66, 68.28, 474.91
116.0, 64, 830.45, 527.38
116.0, 54, 932.97, 64.15
116.0, 53, 1262.91, 341.44
116.0, 49, 1203.32, 247.80
116.0, 48, 391.59, 314.81
116.0, 23, 1094.03, 254.17
116.0, 18, 387.25, 407.22
116.0, 8, 626.21, 326.34
116.0, 6, 729.33, 339.93
116.0, 5, 680.01, 680.99
116.0, 4, 70.54, 112.11
116.0, 3, 83.84, 677.66
116.0, 2, 476.71, 203.68
117.0, 92, 797.75, 189.90
117.0, 91, 171.30, 44.44
117.0, 90, 482.30, 45.00
117.0, 89, 764.70, 193.73
117.0, 87, 494.19, 143.16
117.0, 80, 664.96, 257.56
117.0, 77, 1185.22, 639.05
117.0, 73, 690.08, 471.79
117.0, 68, 491.71, 584.06
117.0, 66, 70.50, 477.15
117.0, 64, 831.57, 523.92
117.0, 54, 933.12, 64.06
117.0, 53, 1263.66, 344.51
117.0, 49, 1203.87, 249.33
117.0, 48, 391.65, 316.70
117.0, 23, 1093.73, 253.32
117.0, 18, 386.09, 409.55
117.0, 8, 626.77, 329.26
117.0, 6, 729.43, 338.59
117.0, 5, 679.98, 682.75
117.0, 4, 70.36, 111.89
117.0, 3, 84.00, 680.34
117.0, 2, 476.11, 201.85
118.0, 90, 482.17, 44.17
118.0, 89, 765.33, 193.68
118.0, 87, 493.55, 141.69
118.0, 80, 664.14, 258.62
118.0, 77, 1189.14, 641.95
118.0, 73, 689.99, 469.64
118.0, 68, 491.73, 577.69
118.0, 66, 72.83, 481.02
118.0, 64, 833.42, 521.45
118.0, 54, 932.87, 63.94
118.0, 53, 1264.79, 347.57
118.0, 49, 1204.05, 252.45
118.0, 48, 390.97, 319.11
118.0, 23, 1092.44, 252.95
118.0, 18, 383.93, 411.63
118.0, 8, 626.56, 331.42
118.0, 6, 728.97, 337.77
118.0, 5, 680.69, 685.59
118.0, 4, 69.62, 111.78
118.0, 3, 83.29, 683.75
118.0, 2, 475.14, 198.18
119.0, 93, 626.69, 105.96
119.0, 90, 482.46, 43.17
119.0, 89, 765.71, 194.20
119.0, 87, 493.13, 139.74
119.0, 80, 663.45, 259.10
119.0, 77, 1191.69, 644.73
119.0, 73, 690.33, 468.19
119.0, 68, 491.66, 574.47
119.0, 66, 74.30, 483.52
119.0, 64, 834.30, 519.82
119.0, 54, 932.87, 63.89
119.0, 53, 1265.59, 348.41
119.0, 49, 1204.00, 255.96
119.0, 48, 390.32, 320.67
119.0, 23, 1091.94, 252.33
119.0, 18, 382.69, 412.78
119.0, 8, 626.64, 334.13
119.0, 6, 728.79, 337.03
119.0, 5, 679.71, 687.25
119.0, 4, 69.33, 111.66
119.0, 3, 82.67, 686.35
119.0, 2, 475.42, 195.99
120.0, 93, 626.99, 106.80
120.0, 90, 482.64, 41.45
120.0, 89, 765.86, 195.24
120.0, 87, 493.05, 137.53
120.0, 80, 662.89, 259.92
120.0, 73, 690.90, 466.35
120.0, 68, 491.91, 572.48
120.0, 66, 75.37, 484.58
120.0, 64, 834.51, 518.71
120.0, 54, 932.96, 63.85
120.0, 53, 1266.14, 348.78
120.0, 49, 1204.25, 258.79
120.0, 48, 390.08, 321.42
120.0, 23, 1091.39, 251.30
120.0, 18, 382.09, 413.46
120.0, 8, 627.34, 337.07
120.0, 6, 728.56, 336.56
120.0, 5, 678.43, 689.36
120.0, 4, 69.24, 111.46
120.0, 3, 82.63, 688.27
120.0, 2, 475.48, 194.38
121.0, 93, 626.96, 107.27
121.0, 90, 482.59, 39.88
121.0, 89, 765.82, 196.14
121.0, 87, 492.59, 135.30
121.0, 80, 662.48, 260.60
121.0, 73, 690.96, 465.17
121.0, 68, 492.13, 570.60
121.0, 66, 76.25, 484.98
121.0, 64, 834.85, 517.23
121.0, 54, 932.90, 63.72
121.0, 53, 1266.48, 350.06
121.0, 49, 1204.10, 261.08
121.0, 48, 389.61, 323.39
121.0, 23, 1090.25, 251.10
121.0, 18, 381.37, 413.94
121.0, 8, 627.67, 339.03
121.0, 6, 728.53, 335.89
121.0, 5, 677.09, 691.15
121.0, 4, 69.04, 111.46
121.0, 3, 81.92, 689.99
121.0, 2, 475.27, 193.14
122.0, 97, 192.70, 57.65
122.0, 96, 1164.59, 148.57
122.0, 93, 626.76, 107.98
122.0, 89, 765.50, 198.17
122.0, 87, 492.73, 134.21
122.0, 80, 661.65, 262.07
122.0, 73, 691.25, 463.14
122.0, 68, 491.86, 569.88
122.0, 66, 76.92, 485.91
122.0, 64, 834.90, 515.93
122.0, 54, 932.83, 63.87
122.0, 49, 1204.64, 263.12
122.0, 48, 389.58, 325.04
122.0, 23, 1089.30, 249.87
122.0, 18, 381.88, 414.96
122.0, 8, 627.73, 340.67
122.0, 6, 728.03, 334.61
122.0, 5, 676.23, 692.85
122.0, 4, 68.50, 111.74
122.0, 3, 79.89, 691.70
122.0, 2, 475.08, 192.77
123.0, 100, 796.15, 178.52
123.0, 99, 545.20, 68.73
123.0, 98, 161.58, 36.24
123.0, 97, 195.03, 55.18
123.0, 93, 626.44, 108.23
123.0, 89, 765.90, 202.53
123.0, 87, 494.13, 132.55
123.0, 80, 660.54, 266.19
123.0, 77, 1200.18, 660.94
123.0, 73, 692.11, 455.40
123.0, 68, 491.17, 567.84
123.0, 66, 78.60, 486.27
123.0, 64, 835.10, 509.48
123.0, 54, 932.82, 63.58
123.0, 49, 1206.11, 264.85
123.0, 48, 389.22, 325.92
123.0, 23, 1088.39, 246.47
123.0, 18, 382.48, 417.52
123.0, 8, 628.46, 342.64
123.0, 6, 727.83, 330.74
123.0, 5, 674.28, 694.81
123.0, 4, 67.95, 111.49
123.0, 3, 76.99, 693.54
123.0, 2, 474.51, 191.26
124.0, 100, 795.75, 177.54
124.0, 99, 545.45, 68.37
124.0, 98, 161.65, 37.04
124.0, 97, 197.94, 54.74
124.0, 93, 626.37, 108.96
124.0, 89, 765.85, 205.65
124.0, 87, 495.03, 130.76
124.0, 80, 660.20, 270.13
124.0, 77, 1202.33, 663.97
124.0, 73, 693.08, 450.07
124.0, 68, 490.51, 566.43
124.0, 66, 79.82, 486.86
124.0, 64, 834.79, 504.87
124.0, 54, 932.81, 63.40
124.0, 49, 1206.90, 266.07
124.0, 48, 388.50, 326.61
124.0, 23, 1087.80, 243.96
124.0, 18, 382.88, 421.05
124.0, 8, 628.97, 344.03
124.0, 6, 728.07, 326.97
124.0, 4, 67.54, 111.46
124.0, 3, 75.11, 695.69
124.0, 2, 474.32, 190.55
125.0, 100, 795.27, 176.98
125.0, 99, 545.63, 67.81
125.0, 98, 161.44, 37.11
125.0, 97, 200.71, 55.51
125.0, 93, 626.43, 109.85
125.0, 89, 765.85, 208.26
125.0, 87, 495.53, 129.08
125.0, 80, 659.90, 272.06
125.0, 77, 1206.15, 665.79
125.0, 73, 693.60, 445.63
125.0, 68, 489.80, 564.24
125.0, 66, 80.63, 487.47
125.0, 64, 835.04, 499.63
125.0, 54, 932.75, 63.28
125.0, 49, 1206.92, 267.60
125.0, 48, 387.61, 327.89
125.0, 23, 1086.63, 241.12
125.0, 18, 383.28, 424.29
125.0, 8, 629.00, 344.85
125.0, 6, 728.14, 324.40
125.0, 4, 67.18, 111.50
125.0, 2, 474.32, 189.57
126.0, 100, 794.92, 175.52
126.0, 99, 545.82, 67.06
126.0, 98, 161.11, 36.94
126.0, 97, 203.69, 56.12
126.0, 93, 626.38, 110.87
126.0, 89, 765.75, 209.36
126.0, 87, 496.12, 128.08
126.0, 77, 1207.13, 668.17
126.0, 73, 694.12, 442.18
126.0, 68, 489.51, 561.18
126.0, 66, 83.16, 490.56
126.0, 64, 835.28, 493.14
126.0, 54, 932.78, 63.02
126.0, 49, 1207.18, 268.51
126.0, 48, 387.02, 329.66
126.0, 23, 1085.66, 239.53
126.0, 18, 383.14, 426.30
126.0, 8, 629.26, 346.20
126.0, 6, 727.59, 320.62
126.0, 4, 67.02, 111.54
126.0, 2, 474.31, 188.04
127.0, 103, 584.83, 68.18
127.0, 100, 794.55, 173.89
127.0, 99, 545.96, 66.24
127.0, 98, 160.50, 36.91
127.0, 97, 207.63, 56.01
127.0, 93, 626.44, 112.38
127.0, 89, 766.10, 210.20
127.0, 87, 496.43, 126.93
127.0, 77, 1209.71, 669.76
127.0, 73, 694.53, 439.80
127.0, 68, 489.49, 558.82
127.0, 66, 86.10, 493.90
127.0, 64, 835.72, 487.45
127.0, 54, 933.13, 62.61
127.0, 49, 1207.55, 269.21
127.0, 48, 386.70, 331.14
127.0, 23, 1085.09, 237.50
127.0, 18, 383.46, 428.50
127.0, 8, 629.36, 347.27
127.0, 6, 727.35, 316.54
127.0, 4, 66.63, 111.09
127.0, 2, 474.56, 186.54
128.0, 105, 483.47, 35.79
128.0, 103, 584.83, 68.34
128.0, 100, 792.84, 171.50
128.0, 99, 546.07, 66.09
128.0, 98, 161.28, 38.31
128.0, 97, 214.29, 57.02
128.0, 93, 626.23, 114.82
128.0, 89, 768.33, 212.55
128.0, 87, 495.19, 126.35
128.0, 77, 1219.00, 673.78
128.0, 73, 695.03, 438.48
128.0, 68, 488.87, 552.74
128.0, 66, 89.83, 500.41
128.0, 64, 836.70, 479.76
128.0, 54, 933.23, 62.90
128.0, 49, 1207.18, 272.63
128.0, 48, 386.19, 334.05
128.0, 23, 1084.50, 234.67
128.0, 18, 383.99, 434.96
128.0, 8, 628.30, 349.07
128.0, 6, 727.10, 313.53
128.0, 4, 66.04, 111.34
128.0, 2, 475.35, 184.00
129.0, 105, 483.42, 35.17
129.0, 103, 584.77, 68.18
129.0, 100, 791.52, 169.18
129.0, 99, 546.04, 65.73
129.0, 98, 161.64, 38.87
129.0, 97, 218.36, 57.71
129.0, 93, 626.41, 116.55
129.0, 89, 769.58, 214.14
129.0, 87, 496.11, 125.60
129.0, 80, 660.08, 279.59
129.0, 77, 1224.22, 676.77
129.0, 73, 695.42, 439.13
129.0, 68, 488.81, 546.82
129.0, 66, 92.56, 504.04
129.0, 64, 837.10, 475.87
129.0, 54, 933.19, 62.91
129.0, 49, 1207.05, 275.57
129.0, 48, 385.43, 335.78
